#      PC            ROC          NC         R(KM)       M/MSOL       A(E58)     MPROP/MSOL     I(E45)        Z
    0.26915348E+35   0.53945913E+15   0.31030415        12.207863       0.65112114       0.81036076E-01   0.69664508       0.49900691       0.89476212E-01    0.0000000        0.0000000    
    0.27542287E+35   0.54407362E+15   0.31281360        12.199181       0.65974389       0.82162852E-01   0.70647840       0.50786264       0.90901151E-01    0.0000000        0.0000000    
    0.28183829E+35   0.54872758E+15   0.31534335        12.190772       0.66844381       0.83301200E-01   0.71641737       0.51683617       0.92343554E-01    0.0000000        0.0000000    
    0.28840315E+35   0.55342136E+15   0.31789356        12.182610       0.67722066       0.84451113E-01   0.72646230       0.52592765       0.93803717E-01    0.0000000        0.0000000    
    0.29512092E+35   0.55815606E+15   0.32046316        12.174690       0.68607493       0.85612758E-01   0.73661427       0.53513888       0.95281890E-01    0.0000000        0.0000000    
    0.30199517E+35   0.56293487E+15   0.32304788        12.166952       0.69500545       0.86785976E-01   0.74687258       0.54446848       0.96778552E-01    0.0000000        0.0000000    
    0.30902954E+35   0.56775460E+15   0.32565345        12.159423       0.70401218       0.87970848E-01   0.75723776       0.55391731       0.98293599E-01    0.0000000        0.0000000    
    0.31622776E+35   0.57261559E+15   0.32828004        12.152261       0.71309472       0.89167348E-01   0.76770996       0.56348534       0.99825603E-01    0.0000000        0.0000000    
    0.32359365E+35   0.57752864E+15   0.33093020        12.145182       0.72225240       0.90375410E-01   0.77828904       0.57317222       0.10137726        0.0000000        0.0000000    
    0.33113112E+35   0.58250345E+15   0.33360624        12.138311       0.73148401       0.91594980E-01   0.78897419       0.58297738       0.10294733        0.0000000        0.0000000    
    0.33884415E+35   0.58752111E+15   0.33630393        12.131604       0.74078830       0.92825885E-01   0.79976464       0.59289945       0.10453622        0.0000000        0.0000000    
    0.34673685E+35   0.59258200E+15   0.33902343        12.124921       0.75016495       0.94068153E-01   0.81066062       0.60293854       0.10614543        0.0000000        0.0000000    
    0.35481339E+35   0.59767062E+15   0.34175973        12.118663       0.75961393       0.95321838E-01   0.82166276       0.61309517       0.10777106        0.0000000        0.0000000    
    0.36307805E+35   0.60279406E+15   0.34451519        12.112361       0.76913541       0.96587022E-01   0.83277192       0.62336983       0.10941811        0.0000000        0.0000000    
    0.37153522E+35   0.60796141E+15   0.34729288        12.106325       0.77872914       0.97863693E-01   0.84398846       0.63376279       0.11108347        0.0000000        0.0000000    
    0.38018939E+35   0.61317438E+15   0.35009285        12.100348       0.78839442       0.99151857E-01   0.85531223       0.64427365       0.11276941        0.0000000        0.0000000    
    0.38904514E+35   0.61847088E+15   0.35291215        12.094514       0.79812959       0.10045132       0.86674199       0.65490107       0.11447494        0.0000000        0.0000000    
    0.39810717E+35   0.62381313E+15   0.35575415        12.088783       0.80793292       0.10176191       0.87827640       0.66564328       0.11620041        0.0000000        0.0000000    
    0.40738027E+35   0.62920152E+15   0.35861904        12.083133       0.81780327       0.10308349       0.88991483       0.67649878       0.11794606        0.0000000        0.0000000    
    0.41686938E+35   0.63464627E+15   0.36150730        12.077537       0.82774059       0.10441615       0.90165790       0.68746854       0.11971244        0.0000000        0.0000000    
    0.42657951E+35   0.64014724E+15   0.36441909        12.072085       0.83774261       0.10575961       0.91350368       0.69854942       0.12149831        0.0000000        0.0000000    
    0.43651583E+35   0.64569589E+15   0.36735434        12.066799       0.84780862       0.10711381       0.92545205       0.70974096       0.12330346        0.0000000        0.0000000    
    0.44668359E+35   0.65129367E+15   0.37031278        12.061511       0.85793799       0.10847876       0.93750295       0.72104280       0.12513000        0.0000000        0.0000000    
    0.45708818E+35   0.65694887E+15   0.37329121        12.056262       0.86812938       0.10985430       0.94965555       0.73245333       0.12697749        0.0000000        0.0000000    
    0.46773514E+35   0.66265317E+15   0.37629360        12.051058       0.87838148       0.11124029       0.96190903       0.74397090       0.12884585        0.0000000        0.0000000    
