      6    492    133          Itext Imax Icore

      Akmal, Pandariphande & Ravenhall: A18 + dv + UIX* model (the best one)

   Rho        Press       nbar       Ye         Ymu        Yn         Yp         Yla        Ysm        Ys0        Ysp       mstp       mstn       mstla      mstsm      msts0      mstsp
  g/cm3     dyne/cm2     #/fm3     [A_cell]    [A_ion]     [Z]

   0.49592521E+15  0.28342497E+35  0.28607296      0.56784517E-01  0.21866352E-01  0.92134913      0.78650870E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.57995772      0.64655085       0.0000000       0.0000000       0.0000000       0.0000000    
   0.47755054E+15  0.25166439E+35  0.27607296      0.55592801E-01  0.20324635E-01  0.92408256      0.75917437E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.58888195      0.66352730       0.0000000       0.0000000       0.0000000       0.0000000    
   0.45929891E+15  0.22233753E+35  0.26607296      0.54452653E-01  0.18819099E-01  0.92672825      0.73271753E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.59807616      0.68106964       0.0000000       0.0000000       0.0000000       0.0000000    
   0.44116493E+15  0.19536530E+35  0.25607296      0.53361779E-01  0.17347578E-01  0.92929064      0.70709358E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.60755518      0.69917793       0.0000000       0.0000000       0.0000000       0.0000000    
   0.42314315E+15  0.17066494E+35  0.24607296      0.52317150E-01  0.15907305E-01  0.93177555      0.68224455E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.61733449      0.71784780       0.0000000       0.0000000       0.0000000       0.0000000    
   0.40522803E+15  0.14815017E+35  0.23607296      0.51314918E-01  0.14494838E-01  0.93419024      0.65809755E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.62743016      0.73706948       0.0000000       0.0000000       0.0000000       0.0000000    
   0.38741402E+15  0.12773136E+35  0.22607296      0.50350324E-01  0.13105986E-01  0.93654369      0.63456310E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.63785887      0.75682672       0.0000000       0.0000000       0.0000000       0.0000000    
   0.36969550E+15  0.10931569E+35  0.21607296      0.49417591E-01  0.11735719E-01  0.93884669      0.61153310E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.64863784      0.77709551       0.0000000       0.0000000       0.0000000       0.0000000    
   0.35206681E+15  0.92807328E+34  0.20607296      0.48509807E-01  0.10378059E-01  0.94111213      0.58887866E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.65978483      0.79784264       0.0000000       0.0000000       0.0000000       0.0000000    
   0.33452227E+15  0.78107611E+34  0.19607296      0.47618788E-01  0.90259721E-02  0.94335524      0.56644761E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.67131802      0.81902390       0.0000000       0.0000000       0.0000000       0.0000000    
   0.31705622E+15  0.65115200E+34  0.18607296      0.46734929E-01  0.76712308E-02  0.94559384      0.54406160E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.68325599      0.84058216       0.0000000       0.0000000       0.0000000       0.0000000    
   0.29966295E+15  0.53726195E+34  0.17607296      0.45847032E-01  0.63042692E-02  0.94784870      0.52151301E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.69561764      0.86244498       0.0000000       0.0000000       0.0000000       0.0000000    
   0.28233682E+15  0.43834176E+34  0.16607296      0.44942117E-01  0.49140189E-02  0.95014386      0.49856136E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.70842210      0.88452194       0.0000000       0.0000000       0.0000000       0.0000000    
   0.26507219E+15  0.35330080E+34  0.15607296      0.44005218E-01  0.34877313E-02  0.95250705      0.47492950E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.72168868      0.90670144       0.0000000       0.0000000       0.0000000       0.0000000    
   0.24786351E+15  0.28101662E+34  0.14607296      0.43019159E-01  0.20107925E-02  0.95497005      0.45029952E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.73543676      0.92884710       0.0000000       0.0000000       0.0000000       0.0000000    
   0.23070535E+15  0.22031594E+34  0.13607296      0.41964321E-01  0.46654110E-03  0.95756914      0.42430862E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.74968579      0.95079337       0.0000000       0.0000000       0.0000000       0.0000000    
   0.21359246E+15  0.16985231E+34  0.12607296      0.40818415E-01   0.0000000      0.95918159      0.40818415E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.76466196      0.97200591       0.0000000       0.0000000       0.0000000       0.0000000    
   0.21307346E+15  0.16845316E+34  0.12576930      0.40781935E-01   0.0000000      0.95921807      0.40781935E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.76512801      0.97263659       0.0000000       0.0000000       0.0000000       0.0000000    
   0.21136460E+15  0.16390871E+34  0.12476930      0.40661035E-01   0.0000000      0.95933896      0.40661035E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.76666652      0.97470894       0.0000000       0.0000000       0.0000000       0.0000000    
   0.20965614E+15  0.15946021E+34  0.12376930      0.40538940E-01   0.0000000      0.95946106      0.40538940E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.76821077      0.97677407       0.0000000       0.0000000       0.0000000       0.0000000    
