      6    913    179          Itext Imax Icore

      Akmal, Pandariphande & Ravenhall: A18 + dv + UIX* model (the best one)

   Rho        Press       nbar       Ye         Ymu        Yn         Yp         Yla        Ysm        Ys0        Ysp       mstp       mstn       mstla      mstsm      msts0      mstsp
  g/cm3     dyne/cm2     #/fm3     [A_cell]    [A_ion]     [Z]

 2.4773E+15 1.3910E+36 1.0700E+00 9.1749E-02 7.2957E-02 8.3529E-01 1.6471E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.8788E-01 4.2683E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.4399E+15 1.3492E+36 1.0600E+00 9.1503E-02 7.2616E-02 8.3588E-01 1.6412E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.8874E-01 4.2829E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.4030E+15 1.3083E+36 1.0500E+00 9.1249E-02 7.2266E-02 8.3648E-01 1.6352E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.8961E-01 4.2979E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.3665E+15 1.2683E+36 1.0400E+00 9.0987E-02 7.1907E-02 8.3711E-01 1.6289E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.9050E-01 4.3132E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.3304E+15 1.2290E+36 1.0300E+00 9.0716E-02 7.1539E-02 8.3774E-01 1.6226E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.9141E-01 4.3288E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.2947E+15 1.1906E+36 1.0200E+00 9.0438E-02 7.1161E-02 8.3840E-01 1.6160E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.9234E-01 4.3447E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.2595E+15 1.1529E+36 1.0100E+00 9.0151E-02 7.0775E-02 8.3907E-01 1.6093E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.9328E-01 4.3610E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.2247E+15 1.1161E+36 1.0000E+00 8.9856E-02 7.0379E-02 8.3977E-01 1.6023E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.9425E-01 4.3776E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.1902E+15 1.0801E+36 9.9000E-01 8.9552E-02 6.9974E-02 8.4047E-01 1.5953E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.9523E-01 4.3946E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.1562E+15 1.0448E+36 9.8000E-01 8.9241E-02 6.9560E-02 8.4120E-01 1.5880E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.9623E-01 4.4119E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.1226E+15 1.0103E+36 9.7000E-01 8.8921E-02 6.9137E-02 8.4194E-01 1.5806E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.9726E-01 4.4296E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.0893E+15 9.7657E+35 9.6000E-01 8.8594E-02 6.8705E-02 8.4270E-01 1.5730E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.9830E-01 4.4476E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.0565E+15 9.4359E+35 9.5000E-01 8.8258E-02 6.8263E-02 8.4348E-01 1.5652E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.9936E-01 4.4660E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.0240E+15 9.1137E+35 9.4000E-01 8.7914E-02 6.7813E-02 8.4427E-01 1.5573E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 3.0045E-01 4.4848E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
