       0.300     145.000     150.000     313.005       Alpha_c    Bbag^1/4     Ms      Pr  ===>  E/A at P=0:     915.818


         nbar              rho           presion         ne            nu            nd            ns            mue           muu           mud           mus    
       [fm^-3]         [gm cm^-3]      [erg cm^-3]     [fm^-3]       [fm^-3]       [fm^-3]       [fm^-3]        [MeV]         [MeV]         [MeV]         [MeV]   

 2.77759802638E-01 4.52229215667E+14   7.43001E+32   1.24671E-05   2.77772E-01   3.19501E-01   2.36006E-01   1.41554E+01   2.96395E+02   3.10550E+02   3.10550E+02
 2.77599771894E-01 4.51968212245E+14   6.70657E+32   1.24776E-05   2.77612E-01   3.19338E-01   2.35849E-01   1.41594E+01   2.96338E+02   3.10497E+02   3.10497E+02
 2.77452488571E-01 4.51728040275E+14   6.04089E+32   1.24873E-05   2.77465E-01   3.19187E-01   2.35705E-01   1.41630E+01   2.96285E+02   3.10449E+02   3.10449E+02
 2.77317166640E-01 4.51507408114E+14   5.42939E+32   1.24962E-05   2.77330E-01   3.19049E-01   2.35573E-01   1.41664E+01   2.96237E+02   3.10404E+02   3.10404E+02
 2.77193054669E-01 4.51305082091E+14   4.86864E+32   1.25043E-05   2.77206E-01   3.18923E-01   2.35451E-01   1.41695E+01   2.96193E+02   3.10363E+02   3.10363E+02
 2.77079434783E-01 4.51119884611E+14   4.35537E+32   1.25118E-05   2.77092E-01   3.18806E-01   2.35340E-01   1.41723E+01   2.96153E+02   3.10325E+02   3.10325E+02
 2.76975621661E-01 4.50950692346E+14   3.88648E+32   1.25187E-05   2.76988E-01   3.18700E-01   2.35238E-01   1.41749E+01   2.96116E+02   3.10291E+02   3.10291E+02
 2.76880961571E-01 4.50796434502E+14   3.45898E+32   1.25249E-05   2.76893E-01   3.18604E-01   2.35146E-01   1.41773E+01   2.96082E+02   3.10259E+02   3.10259E+02
 2.76794831434E-01 4.50656091159E+14   3.07005E+32   1.25306E-05   2.76807E-01   3.18516E-01   2.35061E-01   1.41794E+01   2.96051E+02   3.10231E+02   3.10231E+02
 2.76716637925E-01 4.50528691670E+14   2.71699E+32   1.25358E-05   2.76729E-01   3.18436E-01   2.34985E-01   1.41814E+01   2.96023E+02   3.10205E+02   3.10205E+02
 2.76645816596E-01 4.50413313126E+14   2.39726E+32   1.25405E-05   2.76658E-01   3.18364E-01   2.34915E-01   1.41831E+01   2.95998E+02   3.10181E+02   3.10181E+02
 2.76581831021E-01 4.50309078869E+14   2.10841E+32   1.25447E-05   2.76594E-01   3.18298E-01   2.34853E-01   1.41847E+01   2.95975E+02   3.10160E+02   3.10160E+02
 2.76524171971E-01 4.50215157053E+14   1.84814E+32   1.25486E-05   2.76537E-01   3.18239E-01   2.34796E-01   1.41862E+01   2.95955E+02   3.10141E+02   3.10141E+02
 2.76472356600E-01 4.50130759251E+14   1.61427E+32   1.25520E-05   2.76485E-01   3.18187E-01   2.34746E-01   1.41875E+01   2.95936E+02   3.10124E+02   3.10124E+02
 2.76425927659E-01 4.50055139099E+14   1.40472E+32   1.25551E-05   2.76438E-01   3.18139E-01   2.34700E-01   1.41886E+01   2.95920E+02   3.10108E+02   3.10108E+02
 2.76384452717E-01 4.49987590975E+14   1.21754E+32   1.25578E-05   2.76397E-01   3.18097E-01   2.34660E-01   1.41896E+01   2.95905E+02   3.10095E+02   3.10095E+02
 2.76347523403E-01 4.49927448710E+14   1.05089E+32   1.25603E-05   2.76360E-01   3.18059E-01   2.34623E-01   1.41906E+01   2.95892E+02   3.10082E+02   3.10082E+02
 2.76314754656E-01 4.49874084324E+14   9.03017E+31   1.25625E-05   2.76327E-01   3.18026E-01   2.34591E-01   1.41914E+01   2.95880E+02   3.10071E+02   3.10071E+02
 2.76285783991E-01 4.49826906795E+14   7.72290E+31   1.25644E-05   2.76298E-01   3.17996E-01   2.34563E-01   1.41921E+01   2.95870E+02   3.10062E+02   3.10062E+02
 2.76260270775E-01 4.49785360838E+14   6.57168E+31   1.25661E-05   2.76273E-01   3.17970E-01   2.34538E-01   1.41928E+01   2.95861E+02   3.10053E+02   3.10053E+02
 2.76237895506E-01 4.49748925715E+14   5.56209E+31   1.25676E-05   2.76250E-01   3.17947E-01   2.34516E-01   1.41933E+01   2.95853E+02   3.10046E+02   3.10046E+02
 2.76218359106E-01 4.49717114053E+14   4.68061E+31   1.25689E-05   2.76231E-01   3.17927E-01   2.34497E-01   1.41938E+01   2.95846E+02   3.10039E+02   3.10039E+02
